State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Michael Badnarik [ 11 ] Libertarian_Votes,Michael Badnarik [ 11 ] Libertarian_Pct,Various candidates [ 11 ] Write-ins_Votes,Various candidates [ 11 ] Write-ins_Pct,Michael J. Badnarik [ 9 ] Libertarian_Votes,Michael J. Badnarik [ 9 ] Libertarian_Pct,Michael Anthony Peroutka [ 9 ] Constitution_Votes,Michael Anthony Peroutka [ 9 ] Constitution_Pct,Various Other Candidates [ 9 ] Write In_Votes,Various Other Candidates [ 9 ] Write In_Pct,Ralph Nader Reform_Votes,Ralph Nader Reform_Pct,Michael James Badnarik Libertarian_Votes,Michael James Badnarik Libertarian_Pct,Ralph Nader By Petition_Votes,Ralph Nader By Petition_Pct,Michael Badarnik Libertarian_Votes,Michael Badarnik Libertarian_Pct,Michael Peroutka Nebraska_Votes,Michael Peroutka Nebraska_Pct,Ralph Nader Independent_Votes,Ralph Nader Independent_Pct,Michael Badnarik Libertarian_Votes,Michael Badnarik Libertarian_Pct,Michael Peroutka Constitution_Votes,Michael Peroutka Constitution_Pct,Michael J. Badnarik Libertarian_Votes,Michael J. Badnarik Libertarian_Pct,David Cobb Green_Votes,David Cobb Green_Pct,Walt Brown United Citizens_Votes,Walt Brown United Citizens_Pct,Ralph Nader Unaffiliated_Votes,Ralph Nader Unaffiliated_Pct,Total_Votes,Winner,Winner_Pct
Nebraska,Sherman__NE,541,32.93,1072,65.25,1,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19,1.16,6,0.37,4,0.24,,,,,,,,,,,,,,,1643,Republican,65.25
Nebraska,Sioux__NE,123,15.2,677,83.68,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.49,4,0.49,1,0.12,,,,,,,,,,,,,,,809,Republican,83.68
Nebraska,Stanton__NE,559,20.36,2159,78.65,5,0.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.51,3,0.11,5,0.18,,,,,,,,,,,,,,,2745,Republican,78.65
Nebraska,Thayer__NE,764,26.55,2075,72.1,6,0.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,18,0.63,5,0.17,10,0.35,,,,,,,,,,,,,,,2878,Republican,72.1
Nebraska,Thomas__NE,60,13.51,378,85.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.9,1,0.23,1,0.23,,,,,,,,,,,,,,,444,Republican,85.14
Nebraska,Thurston__NE,1212,50.78,1154,48.35,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,14,0.59,2,0.08,3,0.13,,,,,,,,,,,,,,,2387,Democrat,50.78
Nebraska,Valley__NE,564,23.59,1801,75.32,5,0.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,13,0.54,3,0.13,5,0.21,,,,,,,,,,,,,,,2391,Republican,75.32
Nebraska,Washington__NE,2754,27.68,7083,71.19,15,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,53,0.53,38,0.38,7,0.07,,,,,,,,,,,,,,,9950,Republican,71.19
Nebraska,Wayne__NE,1059,25.92,2971,72.73,10,0.24,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24,0.59,10,0.24,11,0.27,,,,,,,,,,,,,,,4085,Republican,72.73
Nebraska,Webster__NE,557,27.82,1403,70.08,16,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,15,0.75,4,0.2,7,0.35,,,,,,,,,,,,,,,2002,Republican,70.08
Nebraska,Wheeler__NE,81,17.88,366,80.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,1.1,1,0.22,0,0.0,,,,,,,,,,,,,,,453,Republican,80.79
Nebraska,York__NE,1304,19.18,5393,79.34,21,0.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,48,0.71,14,0.21,17,0.25,,,,,,,,,,,,,,,6797,Republican,79.34
Nevada,Carson_City__NV,9441,40.86,13171,57.0,494,2.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,23106,Republican,57.0
Nevada,Churchill__NV,2705,26.42,7335,71.65,197,1.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,10237,Republican,71.65
Nevada,Clark__NV,281767,51.66,255337,46.82,8293,1.52,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,545397,Democrat,51.66
Nevada,Douglas__NV,8275,34.63,15192,63.57,431,1.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,23898,Republican,63.57
Nevada,Elko__NV,3050,19.92,11938,77.98,321,2.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,15309,Republican,77.98
Nevada,Esmeralda__NV,99,20.58,367,76.3,15,3.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,481,Republican,76.3
Nevada,Eureka__NV,144,19.51,571,77.37,23,3.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,738,Republican,77.37
Nevada,Humboldt__NV,1361,25.36,3896,72.59,110,2.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,5367,Republican,72.59
Nevada,Lander__NV,414,20.17,1602,78.03,37,1.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,2053,Republican,78.03
Nevada,Lincoln__NV,418,20.42,1579,77.14,50,2.44,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,2047,Republican,77.14
Nevada,Lyon__NV,5637,32.87,11136,64.93,378,2.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,17151,Republican,64.93
Nevada,Mineral__NV,931,40.01,1336,57.41,60,2.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,2327,Republican,57.41
Nevada,Nye__NV,5616,38.7,8487,58.49,407,2.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,14510,Republican,58.49
Nevada,Pershing__NV,538,28.06,1341,69.95,38,1.98,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,1917,Republican,69.95
Nevada,Storey__NV,871,40.18,1253,57.8,44,2.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,2168,Republican,57.8
Nevada,Washoe__NV,74841,47.05,81545,51.26,2693,1.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,159079,Republican,51.26
Nevada,White_Pine__NV,1082,28.46,2604,68.49,116,3.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,3802,Republican,68.49
New Hampshire,Belknap__NH,14080,43.59,17920,55.48,298,0.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,32298,Republican,55.48
New Hampshire,Carroll__NH,13319,47.19,14614,51.78,289,1.02,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,28222,Republican,51.78
New Hampshire,Cheshire__NH,24438,59.1,16463,39.82,446,1.08,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,41347,Democrat,59.1
New Hampshire,Coos__NH,8585,50.72,8143,48.11,197,1.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,16925,Democrat,50.72
New Hampshire,Grafton__NH,26180,55.74,20277,43.17,514,1.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,46971,Democrat,55.74
New Hampshire,Hillsborough__NH,94121,48.16,99724,51.03,1582,0.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,195247,Republican,51.03
New Hampshire,Merrimack__NH,39975,52.15,36060,47.05,612,0.8,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,76647,Democrat,52.15
New Hampshire,Rockingham__NH,75437,47.5,82069,51.68,1310,0.82,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,158816,Republican,51.68
New Hampshire,Strafford__NH,32942,55.57,25825,43.56,514,0.87,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,59281,Democrat,55.57
New Hampshire,Sullivan__NH,11434,52.44,10142,46.51,228,1.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,21804,Democrat,52.44
New Jersey,Atlantic__NJ,55746,52.54,49487,46.64,864,0.81,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,106097,Democrat,52.54
New Jersey,Bergen__NJ,207666,51.88,189833,47.43,2745,0.69,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,400244,Democrat,51.88
New Jersey,Burlington__NJ,110411,53.09,95936,46.13,1609,0.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,207956,Democrat,53.09
New Jersey,Camden__NJ,137765,62.36,81427,36.86,1741,0.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,220933,Democrat,62.36
New Jersey,Cape_May__NJ,21475,42.31,28832,56.8,455,0.9,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,50762,Republican,56.8
New Jersey,Cumberland__NJ,27875,52.41,24362,45.81,948,1.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,53185,Democrat,52.41
New Jersey,Essex__NJ,203681,70.39,83374,28.81,2293,0.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,289348,Democrat,70.39
New Jersey,Gloucester__NJ,66835,52.23,60033,46.91,1096,0.86,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,127964,Democrat,52.23
New Jersey,Hudson__NJ,127447,67.24,60646,31.99,1461,0.77,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,189554,Democrat,67.24
New Jersey,Hunterdon__NJ,26050,39.07,39888,59.82,742,1.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,66680,Republican,59.82
New Jersey,Mercer__NJ,91580,61.25,56604,37.86,1326,0.89,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,149510,Democrat,61.25
New Jersey,Middlesex__NJ,166628,56.33,126492,42.76,2685,0.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,295805,Democrat,56.33
New Jersey,Monmouth__NJ,133773,44.6,163650,54.56,2516,0.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,299939,Republican,54.56
New Jersey,Morris__NJ,98066,41.7,135241,57.51,1847,0.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,235154,Republican,57.51
New Jersey,Ocean__NJ,99839,38.93,154204,60.13,2424,0.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,256467,Republican,60.13
New Jersey,Passaic__NJ,94962,55.43,75200,43.9,1149,0.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,171311,Democrat,55.43
New Jersey,Salem__NJ,13749,46.17,15721,52.79,311,1.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,29781,Republican,52.79
New Jersey,Somerset__NJ,66476,47.39,72508,51.69,1295,0.92,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,140279,Republican,51.69
New Jersey,Sussex__NJ,23990,34.54,44506,64.08,962,1.38,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,69458,Republican,64.08
New Jersey,Union__NJ,119372,58.66,82517,40.55,1613,0.79,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,203502,Democrat,58.66
New Jersey,Warren__NJ,18044,37.43,29542,61.28,622,1.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,48208,Republican,61.28
New Mexico,Bernalillo__NM,132252,51.5,121454,47.29,3105,1.21,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,256811,Democrat,51.5
New Mexico,Catron__NM,551,27.65,1427,71.6,15,0.75,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,1993,Republican,71.6
New Mexico,Chaves__NM,6726,30.99,14773,68.06,206,0.95,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,21705,Republican,68.06
New Mexico,Cibola__NM,3913,52.26,3477,46.44,97,1.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,7487,Democrat,52.26
New Mexico,Colfax__NM,2824,47.32,3082,51.64,62,1.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,5968,Republican,51.64
New Mexico,Curry__NM,3541,24.79,10649,74.54,96,0.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,14286,Republican,74.54
New Mexico,De_Baca__NM,281,28.3,706,71.1,6,0.6,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,993,Republican,71.1
New Mexico,Dona_Ana__NM,31762,51.26,29548,47.69,650,1.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,61960,Democrat,51.26
New Mexico,Eddy__NM,6880,33.94,13268,65.46,122,0.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,20270,Republican,65.46
New Mexico,Grant__NM,7095,52.98,6135,45.81,162,1.2,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,13392,Democrat,52.98
New Mexico,Guadalupe__NM,1340,59.11,914,40.32,13,0.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,2267,Democrat,59.11
New Mexico,Harding__NM,259,40.22,380,59.01,5,0.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,644,Republican,59.01
New Mexico,Hidalgo__NM,861,43.84,1081,55.04,22,1.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,1964,Republican,55.04
New Mexico,Lea__NM,3646,20.05,14430,79.37,105,0.58,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,18181,Republican,79.37
New Mexico,Lincoln__NM,2822,31.31,6070,67.34,122,1.36,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,9014,Republican,67.34
New Mexico,Los_Alamos__NM,5206,46.49,5810,51.89,181,1.61,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,11197,Republican,51.89
New Mexico,Luna__NM,3340,43.99,4164,54.84,89,1.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,7593,Republican,54.84
New Mexico,McKinley__NM,13051,63.28,7351,35.64,221,1.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,20623,Democrat,63.28
New Mexico,Mora__NM,1876,66.38,928,32.84,22,0.78,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,2826,Democrat,66.38
New Mexico,Otero__NM,6433,30.98,14066,67.74,265,1.28,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,20754,Republican,67.74
New Mexico,Quay__NM,1422,34.54,2661,64.63,34,0.83,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,4117,Republican,64.63
New Mexico,Rio_Arriba__NM,9753,65.02,5149,34.33,97,0.65,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,14999,Democrat,65.02
New Mexico,Roosevelt__NM,2082,29.14,4997,69.95,65,0.91,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,7144,Republican,69.95
New Mexico,San_Juan__NM,14843,32.98,29525,65.6,638,1.42,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,45006,Republican,65.6
New Mexico,San_Miguel__NM,8683,71.67,3313,27.34,120,0.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,12116,Democrat,71.67
New Mexico,Sandoval__NM,21421,48.09,22628,50.8,492,1.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,44541,Republican,50.8
New Mexico,Santa_Fe__NM,47074,71.11,18466,27.89,660,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,66200,Democrat,71.11
New Mexico,Sierra__NM,1926,37.35,3162,61.31,69,1.33,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,5157,Republican,61.31
New Mexico,Socorro__NM,4025,51.27,3696,47.08,130,1.66,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,7851,Democrat,51.27
New Mexico,Taos__NM,10987,74.06,3666,24.71,182,1.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,14835,Democrat,74.06
New Mexico,Torrance__NM,2386,36.67,4026,61.87,95,1.46,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,6507,Republican,61.87
New Mexico,Union__NM,411,21.85,1454,77.3,16,0.85,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,1881,Republican,77.3
New Mexico,Valencia__NM,11270,43.33,14474,55.64,268,1.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,26012,Republican,55.64
New York,Albany__NY,89323,60.68,54872,37.28,3004,2.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,147199,Democrat,60.68
New York,Allegany__NY,6566,34.07,12310,63.88,394,2.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,19270,Republican,63.88
New York,Bronx__NY,283994,82.8,56701,16.53,2284,0.67,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,342979,Democrat,82.8
New York,Broome__NY,46281,50.37,43568,47.41,2041,2.22,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,91890,Democrat,50.37
New York,Cattaraugus__NY,13514,39.44,20051,58.52,701,2.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,34266,Republican,58.52
New York,Cayuga__NY,17534,48.64,17743,49.22,775,2.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,36052,Republican,49.22
New York,Chautauqua__NY,27257,44.72,32434,53.22,1253,2.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,60944,Republican,53.22
New York,Chemung__NY,17080,43.71,21321,54.56,674,1.72,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,39075,Republican,54.56
New York,Chenango__NY,9277,43.47,11582,54.27,482,2.26,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,21341,Republican,54.27
New York,Clinton__NY,17624,52.24,15330,45.44,782,2.32,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,33736,Democrat,52.24
New York,Columbia__NY,15929,51.21,14457,46.48,717,2.31,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,31103,Democrat,51.21
New York,Cortland__NY,10670,46.88,11613,51.02,477,2.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,22760,Republican,51.02
New York,Delaware__NY,8724,41.22,11958,56.49,485,2.29,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,21167,Republican,56.49
New York,Dutchess__NY,58232,47.01,63372,51.16,2277,1.84,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,123881,Republican,51.16
New York,Erie__NY,251090,56.41,184423,41.43,9625,2.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,445138,Democrat,56.41
New York,Essex__NY,8768,45.95,9869,51.72,445,2.34,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,19082,Republican,51.72
New York,Franklin__NY,9543,52.1,8383,45.77,390,2.13,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,18316,Democrat,52.1
New York,Fulton__NY,9202,41.42,12570,56.58,443,1.99,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,,,,,,,,,,,,,,,22215,Republican,56.58
