State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Miscellaneous_Votes,Miscellaneous_Pct,Total_Votes,Winner,Winner_Pct
North Carolina,Currituck__NC,1980,52.3,1802,47.6,4,0.11,3786,Democrat,52.3
North Carolina,Dare__NC,2497,44.47,3104,55.28,14,0.25,5615,Republican,55.28
North Carolina,Davidson__NC,14579,38.1,23675,61.86,15,0.04,38269,Republican,61.86
North Carolina,Davie__NC,3289,33.29,6588,66.68,3,0.03,9880,Republican,66.68
North Carolina,Duplin__NC,7524,57.57,5544,42.42,1,0.01,13069,Democrat,57.57
North Carolina,Durham__NC,24969,52.13,22602,47.18,330,0.69,47901,Democrat,52.13
North Carolina,Edgecombe__NC,7945,56.52,6100,43.4,11,0.08,14056,Democrat,56.52
North Carolina,Forsyth__NC,38870,45.84,45813,54.03,115,0.14,84798,Republican,54.03
North Carolina,Franklin__NC,5427,59.76,3650,40.19,4,0.04,9081,Democrat,59.76
North Carolina,Gaston__NC,19016,42.07,26163,57.88,25,0.06,45204,Republican,57.88
North Carolina,Gates__NC,2435,70.23,1029,29.68,3,0.09,3467,Democrat,70.23
North Carolina,Graham__NC,1608,44.48,2003,55.41,4,0.11,3615,Republican,55.41
North Carolina,Granville__NC,5556,60.09,3675,39.75,15,0.16,9246,Democrat,60.09
North Carolina,Greene__NC,2835,55.45,2275,44.49,3,0.06,5113,Democrat,55.45
North Carolina,Guilford__NC,44516,43.38,57946,56.47,160,0.16,102622,Republican,56.47
North Carolina,Halifax__NC,8364,57.1,6269,42.8,15,0.1,14648,Democrat,57.1
North Carolina,Harnett__NC,8791,53.95,7491,45.97,13,0.08,16295,Democrat,53.95
North Carolina,Haywood__NC,9814,56.2,7632,43.71,16,0.09,17462,Democrat,56.2
North Carolina,Henderson__NC,7578,34.16,14571,65.69,32,0.14,22181,Republican,65.69
North Carolina,Hertford__NC,4102,67.69,1954,32.24,4,0.07,6060,Democrat,67.69
North Carolina,Hoke__NC,3376,72.95,1245,26.9,7,0.15,4628,Democrat,72.95
North Carolina,Hyde__NC,1221,58.93,849,40.97,2,0.1,2072,Democrat,58.93
North Carolina,Iredell__NC,12067,43.42,15708,56.52,19,0.07,27794,Republican,56.52
North Carolina,Jackson__NC,4857,52.17,4436,47.65,17,0.18,9310,Democrat,52.17
North Carolina,Johnston__NC,9601,47.12,10769,52.85,6,0.03,20376,Republican,52.85
North Carolina,Jones__NC,2198,60.55,1430,39.39,2,0.06,3630,Democrat,60.55
North Carolina,Lee__NC,5426,51.31,5138,48.59,10,0.09,10574,Democrat,51.31
North Carolina,Lenoir__NC,7546,42.6,10152,57.31,16,0.09,17714,Republican,57.31
North Carolina,Lincoln__NC,7796,45.34,9393,54.62,7,0.04,17196,Republican,54.62
North Carolina,Macon__NC,4105,45.45,4919,54.47,7,0.08,9031,Republican,54.47
North Carolina,Madison__NC,3202,53.62,2758,46.18,12,0.2,5972,Democrat,53.62
North Carolina,Martin__NC,4750,64.09,2661,35.9,1,0.01,7412,Democrat,64.09
North Carolina,McDowell__NC,4703,44.34,5899,55.62,4,0.04,10606,Republican,55.62
North Carolina,Mecklenburg__NC,66995,46.83,75900,53.06,163,0.11,143058,Republican,53.06
North Carolina,Mitchell__NC,1765,28.15,4500,71.77,5,0.08,6270,Republican,71.77
North Carolina,Montgomery__NC,4129,52.65,3711,47.32,2,0.03,7842,Democrat,52.65
North Carolina,Moore__NC,8084,42.75,10812,57.17,15,0.08,18911,Republican,57.17
North Carolina,Nash__NC,8184,41.75,11410,58.21,7,0.04,19601,Republican,58.21
North Carolina,New_Hanover__NC,13670,42.4,18539,57.5,35,0.11,32244,Republican,57.5
North Carolina,Northampton__NC,4933,71.9,1925,28.06,3,0.04,6861,Democrat,71.9
North Carolina,Onslow__NC,7371,44.04,9351,55.87,14,0.08,16736,Republican,55.87
North Carolina,Orange__NC,15226,53.26,12925,45.21,438,1.53,28589,Democrat,53.26
North Carolina,Pamlico__NC,2224,58.48,1572,41.34,7,0.18,3803,Democrat,58.48
North Carolina,Pasquotank__NC,4128,53.62,3556,46.19,14,0.18,7698,Democrat,53.62
North Carolina,Pender__NC,4382,58.15,3147,41.76,7,0.09,7536,Democrat,58.15
North Carolina,Perquimans__NC,1560,54.66,1290,45.2,4,0.14,2854,Democrat,54.66
North Carolina,Person__NC,4111,54.57,3419,45.38,4,0.05,7534,Democrat,54.57
North Carolina,Pitt__NC,12590,47.74,13744,52.12,37,0.14,26371,Republican,52.12
North Carolina,Polk__NC,2375,42.34,3230,57.59,4,0.07,5609,Republican,57.59
North Carolina,Randolph__NC,10107,32.9,20589,67.03,21,0.07,30717,Republican,67.03
North Carolina,Richmond__NC,7416,63.88,4184,36.04,9,0.08,11609,Democrat,63.88
North Carolina,Robeson__NC,17618,70.39,7385,29.5,27,0.11,25030,Democrat,70.39
North Carolina,Rockingham__NC,11708,49.77,11798,50.16,16,0.07,23522,Republican,50.16
North Carolina,Rowan__NC,11671,37.52,19428,62.45,10,0.03,31109,Republican,62.45
North Carolina,Rutherford__NC,8315,49.01,8644,50.95,7,0.04,16966,Republican,50.95
North Carolina,Sampson__NC,9090,51.71,8463,48.15,25,0.14,17578,Democrat,51.71
North Carolina,Scotland__NC,4446,65.56,2329,34.34,7,0.1,6782,Democrat,65.56
North Carolina,Stanly__NC,7784,43.62,10051,56.32,11,0.06,17846,Republican,56.32
North Carolina,Stokes__NC,5764,43.52,7476,56.44,5,0.04,13245,Republican,56.44
North Carolina,Surry__NC,8987,46.31,10413,53.65,8,0.04,19408,Republican,53.65
North Carolina,Swain__NC,1987,56.45,1532,43.52,1,0.03,3520,Democrat,56.45
North Carolina,Transylvania__NC,4008,43.68,5158,56.22,9,0.1,9175,Republican,56.22
North Carolina,Tyrrell__NC,887,64.74,483,35.26,0,0,1370,Democrat,64.74
North Carolina,Union__NC,10073,51.16,9601,48.77,14,0.07,19688,Democrat,51.16
North Carolina,Vance__NC,5415,55.4,4353,44.54,6,0.06,9774,Democrat,55.4
North Carolina,Wake__NC,49003,46.58,55964,53.2,226,0.21,105193,Republican,53.2
North Carolina,Warren__NC,3750,69.06,1671,30.77,9,0.17,5430,Democrat,69.06
North Carolina,Washington__NC,3008,59.72,2026,40.22,3,0.06,5037,Democrat,59.72
North Carolina,Watauga__NC,5022,42,6899,57.69,37,0.31,11958,Republican,57.69
North Carolina,Wayne__NC,9586,41.98,13244,58,6,0.03,22836,Republican,58
North Carolina,Wilkes__NC,8184,35.51,14846,64.41,19,0.08,23049,Republican,64.41
North Carolina,Wilson__NC,8042,48.14,8643,51.74,19,0.11,16704,Republican,51.74
North Carolina,Yadkin__NC,3850,33.28,7716,66.69,4,0.03,11570,Republican,66.69
North Carolina,Yancey__NC,4010,53.14,3504,46.44,32,0.42,7546,Democrat,53.14
North Dakota,Adams__ND,470,24.21,1469,75.68,2,0.1,1941,Republican,75.68
North Dakota,Barnes__ND,2128,28.97,5181,70.53,37,0.5,7346,Republican,70.53
North Dakota,Benson__ND,1119,31.2,2461,68.61,7,0.2,3587,Republican,68.61
North Dakota,Billings__ND,122,17.71,566,82.15,1,0.15,689,Republican,82.15
North Dakota,Bottineau__ND,1090,22.58,3727,77.2,11,0.23,4828,Republican,77.2
North Dakota,Bowman__ND,454,21.23,1680,78.58,4,0.19,2138,Republican,78.58
North Dakota,Burke__ND,418,21.24,1543,78.4,7,0.36,1968,Republican,78.4
North Dakota,Burleigh__ND,6129,22.59,20887,76.97,121,0.45,27137,Republican,76.97
North Dakota,Cass__ND,13562,31.09,29786,68.29,272,0.62,43620,Republican,68.29
North Dakota,Cavalier__ND,1105,27.78,2869,72.14,3,0.08,3977,Republican,72.14
North Dakota,Dickey__ND,917,25.66,2654,74.26,3,0.08,3574,Republican,74.26
North Dakota,Divide__ND,509,26.54,1403,73.15,6,0.31,1918,Republican,73.15
North Dakota,Dunn__ND,532,22.3,1849,77.49,5,0.21,2386,Republican,77.49
North Dakota,Eddy__ND,539,28.62,1335,70.9,9,0.48,1883,Republican,70.9
North Dakota,Emmons__ND,502,16.44,2540,83.17,12,0.39,3054,Republican,83.17
North Dakota,Foster__ND,586,25.45,1715,74.47,2,0.09,2303,Republican,74.47
North Dakota,Golden_Valley__ND,259,19.2,1088,80.65,2,0.15,1349,Republican,80.65
North Dakota,Grand_Forks__ND,6997,28.29,17538,70.92,196,0.79,24731,Republican,70.92
North Dakota,Grant__ND,317,13.55,2016,86.19,6,0.26,2339,Republican,86.19
North Dakota,Griggs__ND,636,29.31,1527,70.37,7,0.32,2170,Republican,70.37
North Dakota,Hettinger__ND,434,19.23,1818,80.55,5,0.22,2257,Republican,80.55
North Dakota,Kidder__ND,326,17.04,1575,82.33,12,0.63,1913,Republican,82.33
North Dakota,LaMoure__ND,850,25.82,2431,73.85,11,0.33,3292,Republican,73.85
North Dakota,Logan__ND,283,15.17,1575,84.45,7,0.38,1865,Republican,84.45
North Dakota,McHenry__ND,939,22.88,3156,76.9,9,0.22,4104,Republican,76.9
North Dakota,McIntosh__ND,308,10.72,2557,89,8,0.28,2873,Republican,89
North Dakota,McKenzie__ND,867,25.74,2496,74.11,5,0.15,3368,Republican,74.11
North Dakota,McLean__ND,1613,25.82,4623,74.02,10,0.16,6246,Republican,74.02
North Dakota,Mercer__ND,1209,25.5,3520,74.25,12,0.25,4741,Republican,74.25
North Dakota,Morton__ND,2861,24.97,8549,74.61,48,0.42,11458,Republican,74.61
North Dakota,Mountrail__ND,1183,32.98,2392,66.69,12,0.33,3587,Republican,66.69
North Dakota,Nelson__ND,726,27.98,1860,71.68,9,0.35,2595,Republican,71.68
North Dakota,Oliver__ND,270,20.52,1040,79.03,6,0.46,1316,Republican,79.03
North Dakota,Pembina__ND,1239,26.26,3471,73.57,8,0.17,4718,Republican,73.57
North Dakota,Pierce__ND,517,17.3,2469,82.63,2,0.07,2988,Republican,82.63
North Dakota,Ramsey__ND,1607,25.57,4659,74.13,19,0.3,6285,Republican,74.13
North Dakota,Ransom__ND,974,31,2164,68.87,4,0.13,3142,Republican,68.87
North Dakota,Renville__ND,570,30.94,1270,68.95,2,0.11,1842,Republican,68.95
North Dakota,Richland__ND,2698,28.9,6613,70.83,26,0.28,9337,Republican,70.83
North Dakota,Rolette__ND,1660,46.55,1897,53.2,9,0.25,3566,Republican,53.2
North Dakota,Sargent__ND,1048,37.12,1768,62.63,7,0.25,2823,Republican,62.63
North Dakota,Sheridan__ND,208,12.94,1395,86.81,4,0.25,1607,Republican,86.81
North Dakota,Sioux__ND,383,35.14,701,64.31,6,0.55,1090,Republican,64.31
North Dakota,Slope__ND,128,19.78,515,79.6,4,0.62,647,Republican,79.6
North Dakota,Stark__ND,2016,22.39,6955,77.25,32,0.36,9003,Republican,77.25
North Dakota,Steele__ND,617,32.99,1245,66.58,8,0.43,1870,Republican,66.58
North Dakota,Stutsman__ND,2573,25.1,7613,74.28,63,0.61,10249,Republican,74.28
North Dakota,Towner__ND,568,26.81,1550,73.15,1,0.05,2119,Republican,73.15
North Dakota,Traill__ND,1428,28.13,3639,71.69,9,0.18,5076,Republican,71.69
North Dakota,Walsh__ND,1850,26.66,5071,73.09,17,0.25,6938,Republican,73.09
North Dakota,Ward__ND,5554,25.03,16559,74.63,76,0.34,22189,Republican,74.63
North Dakota,Wells__ND,746,20.73,2846,79.08,7,0.19,3599,Republican,79.08
North Dakota,Williams__ND,2545,25.7,7252,73.22,107,1.08,9904,Republican,73.22
Ohio,Adams__OH,4161,41.91,5738,57.8,29,0.29,9928,Republican,57.8
Ohio,Allen__OH,13140,29.76,30928,70.05,86,0.19,44154,Republican,70.05
Ohio,Ashland__OH,5142,27.51,13246,70.88,301,1.61,18689,Republican,70.88
Ohio,Ashtabula__OH,17363,42.91,22928,56.66,176,0.43,40467,Republican,56.66
Ohio,Athens__OH,9514,48.05,10092,50.97,195,0.98,19801,Republican,50.97
Ohio,Auglaize__OH,5022,28.44,12534,70.99,101,0.57,17657,Republican,70.99
Ohio,Belmont__OH,16653,52,15284,47.73,87,0.27,32024,Democrat,52
Ohio,Brown__OH,4706,41.51,6555,57.82,76,0.67,11337,Republican,57.82
Ohio,Butler__OH,31796,32.15,66774,67.52,331,0.33,98901,Republican,67.52
Ohio,Carroll__OH,3476,35.29,6349,64.45,26,0.26,9851,Republican,64.45
Ohio,Champaign__OH,4109,33.61,8084,66.13,32,0.26,12225,Republican,66.13
Ohio,Clark__OH,22630,41.9,31220,57.8,165,0.31,54015,Republican,57.8
Ohio,Clermont__OH,13199,31.36,28819,68.47,73,0.17,42091,Republican,68.47
Ohio,Clinton__OH,3967,31.99,8399,67.73,34,0.27,12400,Republican,67.73
Ohio,Columbiana__OH,17459,42.43,23582,57.32,102,0.25,41143,Republican,57.32
Ohio,Coshocton__OH,4725,34.1,9045,65.28,86,0.62,13856,Republican,65.28
Ohio,Crawford__OH,6058,30.67,13646,69.08,51,0.26,19755,Republican,69.08
Ohio,Cuyahoga__OH,307448,50.02,302548,49.22,4686,0.76,614682,Democrat,50.02
Ohio,Darke__OH,7635,34.77,14259,64.94,64,0.29,21958,Republican,64.94
Ohio,Defiance__OH,5096,32.59,10494,67.1,49,0.31,15639,Republican,67.1
Ohio,Delaware__OH,6417,28.07,16354,71.54,90,0.39,22861,Republican,71.54
Ohio,Erie__OH,12343,40.51,17884,58.69,243,0.8,30470,Republican,58.69
Ohio,Fairfield__OH,13144,33.26,26283,66.51,88,0.22,39515,Republican,66.51
Ohio,Fayette__OH,2810,30.99,6240,68.81,18,0.2,9068,Republican,68.81
Ohio,Franklin__OH,143932,38.58,226646,60.76,2467,0.66,373045,Republican,60.76
Ohio,Fulton__OH,3972,27.01,10697,72.73,38,0.26,14707,Republican,72.73
Ohio,Gallia__OH,4406,38.64,6963,61.06,35,0.31,11404,Republican,61.06
Ohio,Geauga__OH,9542,31.59,20542,68.01,120,0.4,30204,Republican,68.01
Ohio,Greene__OH,20068,41.09,28551,58.46,223,0.46,48842,Republican,58.46
Ohio,Guernsey__OH,5121,36.36,8913,63.28,50,0.36,14084,Republican,63.28
Ohio,Hamilton__OH,129114,36.01,228032,63.6,1395,0.39,358541,Republican,63.6
Ohio,Hancock__OH,6843,25.34,20014,74.1,153,0.57,27010,Republican,74.1
Ohio,Hardin__OH,3863,31.87,8186,67.52,74,0.61,12123,Republican,67.52
Ohio,Harrison__OH,2848,41.18,4044,58.47,24,0.35,6916,Republican,58.47
Ohio,Henry__OH,3059,26.63,8391,73.04,39,0.34,11489,Republican,73.04
Ohio,Highland__OH,4363,35.19,7920,63.87,117,0.94,12400,Republican,63.87
Ohio,Hocking__OH,3765,42.69,5022,56.95,32,0.36,8819,Republican,56.95
Ohio,Holmes__OH,2094,32.75,4279,66.92,21,0.33,6394,Republican,66.92
Ohio,Huron__OH,6537,34.12,12562,65.57,60,0.31,19159,Republican,65.57
Ohio,Jackson__OH,4409,41.13,6261,58.41,49,0.46,10719,Republican,58.41
Ohio,Jefferson__OH,20382,52.95,17969,46.68,140,0.36,38491,Democrat,52.95
Ohio,Knox__OH,6586,36.2,11561,63.54,48,0.26,18195,Republican,63.54
Ohio,Lake__OH,35246,40.78,50791,58.77,391,0.45,86428,Republican,58.77
Ohio,Lawrence__OH,11366,43.39,14769,56.38,59,0.23,26194,Republican,56.38
Ohio,Licking__OH,17208,35.28,31388,64.36,173,0.35,48769,Republican,64.36
Ohio,Logan__OH,4319,28.8,10642,70.98,33,0.22,14994,Republican,70.98
Ohio,Lorain__OH,40919,39.69,61267,59.43,898,0.87,103084,Republican,59.43
Ohio,Lucas__OH,85341,44.61,104827,54.8,1130,0.59,191298,Republican,54.8
Ohio,Madison__OH,3565,31.41,7723,68.04,62,0.55,11350,Republican,68.04
Ohio,Mahoning__OH,63677,50.88,60652,48.46,832,0.66,125161,Democrat,50.88
Ohio,Marion__OH,9419,36.75,16154,63.03,58,0.23,25631,Republican,63.03
Ohio,Medina__OH,13573,32.28,28342,67.4,135,0.32,42050,Republican,67.4
Ohio,Meigs__OH,3827,41.73,5317,57.98,26,0.28,9170,Republican,57.98
Ohio,Mercer__OH,5506,35.9,9788,63.81,45,0.29,15339,Republican,63.81
Ohio,Miami__OH,12893,36.01,22820,63.73,95,0.27,35808,Republican,63.73
Ohio,Monroe__OH,3166,49.68,3183,49.95,24,0.38,6373,Republican,49.95
Ohio,Montgomery__OH,105110,47.13,117057,52.49,842,0.38,223009,Republican,52.49
Ohio,Morgan__OH,1875,34.94,3472,64.7,19,0.35,5366,Republican,64.7
Ohio,Morrow__OH,3239,32.48,6704,67.23,29,0.29,9972,Republican,67.23
Ohio,Muskingum__OH,12584,38.5,19706,60.29,398,1.22,32688,Republican,60.29
Ohio,Noble__OH,1944,36.87,3299,62.58,29,0.55,5272,Republican,62.58
Ohio,Ottawa__OH,6753,40,10098,59.81,32,0.19,16883,Republican,59.81
Ohio,Paulding__OH,2778,32.71,5680,66.87,36,0.42,8494,Republican,66.87
Ohio,Perry__OH,4383,41.16,6230,58.51,35,0.33,10648,Republican,58.51
Ohio,Pickaway__OH,5052,33.3,10033,66.14,85,0.56,15170,Republican,66.14
Ohio,Pike__OH,4938,50.3,4742,48.3,138,1.41,9818,Democrat,50.3
Ohio,Portage__OH,20570,42.69,27396,56.85,224,0.46,48190,Republican,56.85
Ohio,Preble__OH,5416,36.79,9248,62.81,59,0.4,14723,Republican,62.81
Ohio,Putnam__OH,3742,26.37,10425,73.45,26,0.18,14193,Republican,73.45
Ohio,Richland__OH,18253,35.91,32395,63.74,176,0.35,50824,Republican,63.74
Ohio,Ross__OH,9355,39.21,14356,60.17,148,0.62,23859,Republican,60.17
Ohio,Sandusky__OH,8482,35.1,15570,64.43,114,0.47,24166,Republican,64.43
Ohio,Scioto__OH,15552,47.75,16940,52.01,76,0.23,32568,Republican,52.01
Ohio,Seneca__OH,7303,31.4,15881,68.28,75,0.32,23259,Republican,68.28
Ohio,Shelby__OH,6425,38.84,10075,60.9,44,0.27,16544,Republican,60.9
Ohio,Stark__OH,59005,37.56,97674,62.17,427,0.27,157106,Republican,62.17
Ohio,Summit__OH,102459,48.12,109750,51.55,710,0.33,212919,Republican,51.55
Ohio,Trumbull__OH,44366,47.7,48214,51.84,422,0.45,93002,Republican,51.84
Ohio,Tuscarawas__OH,12117,40.27,17904,59.51,65,0.22,30086,Republican,59.51
Ohio,Union__OH,3038,27.16,8128,72.66,20,0.18,11186,Republican,72.66
Ohio,Van_Wert__OH,4070,31.62,8767,68.11,35,0.27,12872,Republican,68.11
Ohio,Vinton__OH,2381,47.02,2666,52.65,17,0.34,5064,Republican,52.65
Ohio,Warren__OH,11306,31.83,24110,67.87,106,0.3,35522,Republican,67.87
Ohio,Washington__OH,7936,33.11,15935,66.48,100,0.42,23971,Republican,66.48
Ohio,Wayne__OH,12129,35.73,21694,63.91,119,0.35,33942,Republican,63.91
Ohio,Williams__OH,4015,28.23,10169,71.51,37,0.26,14221,Republican,71.51
Ohio,Wood__OH,14139,33.49,27887,66.06,187,0.44,42213,Republican,66.06
Ohio,Wyandot__OH,2757,30.05,6344,69.14,74,0.81,9175,Republican,69.14
Oklahoma,Adair__OK,2761,43.54,3580,56.46,0,0,6341,Republican,56.46
Oklahoma,Alfalfa__OK,899,24.68,2743,75.32,0,0,3642,Republican,75.32
Oklahoma,Atoka__OK,2505,59.42,1711,40.58,0,0,4216,Democrat,59.42
Oklahoma,Beaver__OK,696,21.63,2522,78.37,0,0,3218,Republican,78.37
Oklahoma,Beckham__OK,3298,46.37,3815,53.63,0,0,7113,Republican,53.63
Oklahoma,Blaine__OK,1399,26.58,3865,73.42,0,0,5264,Republican,73.42
Oklahoma,Bryan__OK,6410,60.57,4172,39.43,0,0,10582,Democrat,60.57
Oklahoma,Caddo__OK,4695,42.7,6300,57.3,0,0,10995,Republican,57.3
Oklahoma,Canadian__OK,4889,23.24,16152,76.76,0,0,21041,Republican,76.76
Oklahoma,Carter__OK,6509,40.29,9645,59.71,0,0,16154,Republican,59.71
Oklahoma,Cherokee__OK,5215,46.12,6093,53.88,0,0,11308,Republican,53.88
Oklahoma,Choctaw__OK,3507,58.36,2502,41.64,0,0,6009,Democrat,58.36
Oklahoma,Cimarron__OK,373,20.48,1448,79.52,0,0,1821,Republican,79.52
Oklahoma,Cleveland__OK,14536,28.84,35865,71.16,0,0,50401,Republican,71.16
Oklahoma,Coal__OK,1442,59.32,989,40.68,0,0,2431,Democrat,59.32
Oklahoma,Comanche__OK,9972,35.73,17938,64.27,0,0,27910,Republican,64.27
Oklahoma,Cotton__OK,1410,43.98,1796,56.02,0,0,3206,Republican,56.02
Oklahoma,Craig__OK,2801,47.06,3151,52.94,0,0,5952,Republican,52.94
Oklahoma,Creek__OK,7339,37.2,12390,62.8,0,0,19729,Republican,62.8
Oklahoma,Custer__OK,3008,30.53,6846,69.47,0,0,9854,Republican,69.47
Oklahoma,Delaware__OK,4244,43.22,5575,56.78,0,0,9819,Republican,56.78
Oklahoma,Dewey__OK,826,28.72,2050,71.28,0,0,2876,Republican,71.28
Oklahoma,Ellis__OK,561,22,1989,78,0,0,2550,Republican,78
Oklahoma,Garfield__OK,5718,23.03,19110,76.97,0,0,24828,Republican,76.97
Oklahoma,Garvin__OK,5033,46.34,5827,53.66,0,0,10860,Republican,53.66
Oklahoma,Grady__OK,5330,38.15,8641,61.85,0,0,13971,Republican,61.85
Oklahoma,Grant__OK,927,26.7,2545,73.3,0,0,3472,Republican,73.3
Oklahoma,Greer__OK,1492,48.14,1607,51.86,0,0,3099,Republican,51.86
Oklahoma,Harmon__OK,961,57.54,709,42.46,0,0,1670,Democrat,57.54
Oklahoma,Harper__OK,517,23.18,1713,76.82,0,0,2230,Republican,76.82
Oklahoma,Haskell__OK,2874,57.35,2137,42.65,0,0,5011,Democrat,57.35
Oklahoma,Hughes__OK,3211,58.22,2304,41.78,0,0,5515,Democrat,58.22
Oklahoma,Jackson__OK,4031,47.12,4523,52.88,0,0,8554,Republican,52.88
Oklahoma,Jefferson__OK,1812,54.38,1520,45.62,0,0,3332,Democrat,54.38
Oklahoma,Johnston__OK,2066,53.56,1791,46.44,0,0,3857,Democrat,53.56
Oklahoma,Kay__OK,6449,28.87,15888,71.13,0,0,22337,Republican,71.13
Oklahoma,Kingfisher__OK,1282,19.98,5136,80.02,0,0,6418,Republican,80.02
Oklahoma,Kiowa__OK,2372,46.29,2752,53.71,0,0,5124,Republican,53.71
Oklahoma,Latimer__OK,2105,53.08,1861,46.92,0,0,3966,Democrat,53.08
Oklahoma,Le_Flore__OK,6668,48.46,7091,51.54,0,0,13759,Republican,51.54
Oklahoma,Lincoln__OK,3231,33.71,6354,66.29,0,0,9585,Republican,66.29
Oklahoma,Logan__OK,3246,32.49,6746,67.51,0,0,9992,Republican,67.51
Oklahoma,Love__OK,1578,51.32,1497,48.68,0,0,3075,Democrat,51.32
Oklahoma,McClain__OK,2990,39.69,4543,60.31,0,0,7533,Republican,60.31
Oklahoma,McCurtain__OK,5953,52.35,5419,47.65,0,0,11372,Democrat,52.35
Oklahoma,McIntosh__OK,3654,54.03,3109,45.97,0,0,6763,Democrat,54.03
Oklahoma,Major__OK,584,15.62,3155,84.38,0,0,3739,Republican,84.38
Oklahoma,Marshall__OK,2157,51.42,2038,48.58,0,0,4195,Democrat,51.42
Oklahoma,Mayes__OK,5344,43.24,7014,56.76,0,0,12358,Republican,56.76
Oklahoma,Murray__OK,2384,47.05,2683,52.95,0,0,5067,Republican,52.95
Oklahoma,Muskogee__OK,13341,51.88,12374,48.12,0,0,25715,Democrat,51.88
Oklahoma,Noble__OK,1398,26.68,3842,73.32,0,0,5240,Republican,73.32
Oklahoma,Nowata__OK,1694,37.9,2776,62.1,0,0,4470,Republican,62.1
Oklahoma,Okfuskee__OK,2177,49.47,2224,50.53,0,0,4401,Republican,50.53
Oklahoma,Oklahoma__OK,58765,27.81,152508,72.19,0,0,211273,Republican,72.19
Oklahoma,Okmulgee__OK,7236,50.65,7049,49.35,0,0,14285,Democrat,50.65
Oklahoma,Osage__OK,5687,39.92,8559,60.08,0,0,14246,Republican,60.08
Oklahoma,Ottawa__OK,6143,47.55,6776,52.45,0,0,12919,Republican,52.45
Oklahoma,Pawnee__OK,2020,32.84,4131,67.16,0,0,6151,Republican,67.16
Oklahoma,Payne__OK,7466,29.06,18225,70.94,0,0,25691,Republican,70.94
Oklahoma,Pittsburg__OK,8292,52.29,7565,47.71,0,0,15857,Democrat,52.29
Oklahoma,Pontotoc__OK,5942,47.04,6689,52.96,0,0,12631,Republican,52.96
Oklahoma,Pottawatomie__OK,8526,39.02,13324,60.98,0,0,21850,Republican,60.98
Oklahoma,Pushmataha__OK,2666,55.83,2109,44.17,0,0,4775,Democrat,55.83
Oklahoma,Roger_Mills__OK,877,40.4,1294,59.6,0,0,2171,Republican,59.6
Oklahoma,Rogers__OK,6399,34.33,12243,65.67,0,0,18642,Republican,65.67
Oklahoma,Seminole__OK,4726,46.58,5419,53.42,0,0,10145,Republican,53.42
Oklahoma,Sequoyah__OK,4983,44.31,6263,55.69,0,0,11246,Republican,55.69
Oklahoma,Stephens__OK,7191,40.28,10661,59.72,0,0,17852,Republican,59.72
Oklahoma,Texas__OK,1451,20.44,5648,79.56,0,0,7099,Republican,79.56
Oklahoma,Tillman__OK,2144,45.74,2543,54.26,0,0,4687,Republican,54.26
Oklahoma,Tulsa__OK,53438,28.4,134710,71.6,0,0,188148,Republican,71.6
Oklahoma,Wagoner__OK,5235,35.55,9492,64.45,0,0,14727,Republican,64.45
Oklahoma,Washington__OK,5854,24.91,17649,75.09,0,0,23503,Republican,75.09
Oklahoma,Washita__OK,2044,38.04,3329,61.96,0,0,5373,Republican,61.96
