State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Ralph Nader [ 23 ] Independent_Votes,Ralph Nader [ 23 ] Independent_Pct,Charles Baldwin [ 23 ] Constitution_Votes,Charles Baldwin [ 23 ] Constitution_Pct,Bob Barr [ 23 ] Libertarian_Votes,Bob Barr [ 23 ] Libertarian_Pct,Ralph Nader Independent_Votes,Ralph Nader Independent_Pct,Bob Barr Libertarian_Votes,Bob Barr Libertarian_Pct,Cynthia McKinney Green_Votes,Cynthia McKinney Green_Pct,Charles Baldwin Constitution_Votes,Charles Baldwin Constitution_Pct,Ralph Nader Peace_Votes,Ralph Nader Peace_Pct,Cynthia McKinney Pacific Green_Votes,Cynthia McKinney Pacific Green_Pct,Various candidates Write-ins_Votes,Various candidates Write-ins_Pct,Bob Barr Independent_Votes,Bob Barr Independent_Pct,Charles Baldwin [ 24 ] Constitution_Votes,Charles Baldwin [ 24 ] Constitution_Pct,Ralph Nader [ 24 ] Peace and Freedom_Votes,Ralph Nader [ 24 ] Peace and Freedom_Pct,Bob Barr [ 24 ] Libertarian_Votes,Bob Barr [ 24 ] Libertarian_Pct,Various candidates [ 24 ] Other parties_Votes,Various candidates [ 24 ] Other parties_Pct,Total_Votes,Winner,Winner_Pct
Ohio,Defiance__OH,8399,43.67,10407,54.11,272,1.41,154,0.8,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,19232,Republican,54.11
Ohio,Delaware__OH,36653,39.59,54778,59.17,791,0.86,359,0.39,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,92581,Republican,59.17
Ohio,Erie__OH,23148,55.95,17432,42.13,446,1.07,349,0.84,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,41375,Democrat,55.95
Ohio,Fairfield__OH,29250,40.54,41580,57.63,824,1.14,493,0.68,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,72147,Republican,57.63
Ohio,Fayette__OH,4401,37.56,7102,60.61,112,0.96,103,0.88,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,11718,Republican,60.61
Ohio,Franklin__OH,334709,59.58,218486,38.89,5575,1,2993,0.53,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,561763,Democrat,59.58
Ohio,Fulton__OH,9900,44.97,11689,53.1,257,1.17,167,0.76,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,22013,Republican,53.1
Ohio,Gallia__OH,4777,35.73,8247,61.68,215,1.62,132,0.99,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,13371,Republican,61.68
Ohio,Geauga__OH,21250,41.47,29096,56.78,520,1.01,379,0.74,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,51245,Republican,56.78
Ohio,Greene__OH,33540,40.06,48936,58.45,743,0.88,510,0.61,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,83729,Republican,58.45
Ohio,Guernsey__OH,7625,43.88,9197,52.93,325,1.87,228,1.31,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,17375,Republican,52.93
Ohio,Hamilton__OH,225213,52.98,195530,46,2440,0.58,1903,0.45,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,425086,Democrat,52.98
Ohio,Hancock__OH,13870,37.43,22420,60.5,456,1.23,309,0.83,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,37055,Republican,60.5
Ohio,Hardin__OH,5013,38.12,7749,58.93,248,1.9,139,1.06,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,13149,Republican,58.93
Ohio,Harrison__OH,3683,47.12,3872,49.53,158,2.03,104,1.33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,7817,Republican,49.53
Ohio,Henry__OH,6320,42.55,8239,55.47,178,1.19,115,0.77,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,14852,Republican,55.47
Ohio,Highland__OH,6856,35.65,11907,61.92,264,1.38,204,1.06,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,19231,Republican,61.92
Ohio,Hocking__OH,6259,48.09,6364,48.89,239,1.83,154,1.18,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,13016,Republican,48.89
Ohio,Holmes__OH,3141,28.21,7720,69.34,160,1.44,113,1.01,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,11134,Republican,69.34
Ohio,Huron__OH,12076,47.21,12884,50.36,410,1.61,212,0.83,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,25582,Republican,50.36
Ohio,Jackson__OH,5397,38.42,8219,58.51,252,1.79,179,1.27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,14047,Republican,58.51
Ohio,Jefferson__OH,17635,48.89,17559,48.68,482,1.33,395,1.1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,36071,Democrat,48.89
Ohio,Knox__OH,11014,38.94,16640,58.83,398,1.4,233,0.82,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,28285,Republican,58.83
Ohio,Lake__OH,60155,49.45,59142,48.62,1259,1.04,1086,0.89,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,121642,Democrat,49.45
Ohio,Lawrence__OH,11262,41.12,15415,56.28,431,1.57,282,1.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,27390,Republican,56.28
Ohio,Licking__OH,33932,41.09,46918,56.82,1035,1.25,685,0.83,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,82570,Republican,56.82
Ohio,Logan__OH,7936,35.61,13848,62.15,291,1.32,208,0.93,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,22283,Republican,62.15
Ohio,Lorain__OH,85276,58.07,59068,40.22,1242,0.85,1273,0.87,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,146859,Democrat,58.07
Ohio,Lucas__OH,142852,64.8,73706,33.43,2411,1.1,1488,0.67,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,220457,Democrat,64.8
Ohio,Madison__OH,6532,37.3,10606,60.57,230,1.32,142,0.81,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,17510,Republican,60.57
Ohio,Mahoning__OH,79173,62.02,45319,35.5,1867,1.46,1300,1.02,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,127659,Democrat,62.02
Ohio,Marion__OH,12870,44.24,15454,53.12,367,1.61,301,1.03,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,29092,Republican,53.12
Ohio,Medina__OH,40924,45.14,48189,53.16,901,1,638,0.7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,90652,Republican,53.16
Ohio,Meigs__OH,4094,39.34,6015,57.8,187,1.8,111,1.07,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,10407,Republican,57.8
Ohio,Mercer__OH,5853,27.48,15100,70.9,219,1.03,127,0.6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,21299,Republican,70.9
Ohio,Miami__OH,18372,34.72,33417,63.15,700,1.33,426,0.81,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,52915,Republican,63.15
Ohio,Monroe__OH,3705,53.07,3066,43.91,95,1.36,116,1.66,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,6982,Democrat,53.07
Ohio,Montgomery__OH,145997,52.32,128679,46.12,2621,0.94,1734,0.62,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,279031,Democrat,52.32
Ohio,Morgan__OH,2966,44.8,3440,51.96,108,1.63,106,1.6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,6620,Republican,51.96
Ohio,Morrow__OH,6177,37.03,10067,60.36,256,1.53,179,1.07,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,16679,Republican,60.36
Ohio,Muskingum__OH,17730,45.2,20549,52.39,582,1.48,364,0.93,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,39225,Republican,52.39
Ohio,Noble__OH,2474,39.98,3450,55.75,123,1.99,141,2.28,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,6188,Republican,55.75
Ohio,Ottawa__OH,12064,52.25,10624,46.01,208,0.9,194,0.84,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,23090,Democrat,52.25
Ohio,Paulding__OH,4165,42.57,5317,54.34,176,1.8,127,1.3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,9785,Republican,54.34
Ohio,Perry__OH,7261,47.04,7721,50.02,249,1.62,206,1.33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,15437,Republican,50.02
Ohio,Pickaway__OH,9077,38.16,14228,59.81,272,1.14,210,0.88,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,23787,Republican,59.81
Ohio,Pike__OH,6033,48.24,6162,49.27,168,1.35,143,1.14,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,12506,Republican,49.27
Ohio,Portage__OH,41856,53.39,34822,44.41,1060,1.35,664,0.85,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,78402,Democrat,53.39
Ohio,Preble__OH,6999,33.25,13562,64.43,261,1.24,227,1.08,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,21049,Republican,64.43
Ohio,Putnam__OH,5281,28.27,13072,69.98,164,0.88,163,0.87,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,18680,Republican,69.98
Ohio,Richland__OH,25727,42.01,34034,55.58,899,1.47,579,0.95,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,61239,Republican,55.58
Ohio,Ross__OH,14455,45.28,16759,52.49,422,1.33,289,0.91,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,31925,Republican,52.49
Ohio,Sandusky__OH,15602,51.36,14192,46.72,283,0.93,300,0.99,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,30377,Democrat,51.36
Ohio,Scioto__OH,14926,45.61,16994,51.93,455,1.39,348,1.06,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,32723,Republican,51.93
Ohio,Seneca__OH,13087,47.5,13823,50.17,354,1.29,289,1.05,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,27553,Republican,50.17
Ohio,Shelby__OH,7316,30.85,15924,67.14,248,1.04,230,0.97,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,23718,Republican,67.14
Ohio,Stark__OH,96990,51.59,86743,46.14,2493,1.32,1784,0.95,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,188010,Democrat,51.59
Ohio,Summit__OH,160858,57.73,113284,40.66,2729,0.98,1758,0.63,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,278629,Democrat,57.73
Ohio,Trumbull__OH,64145,59.8,40164,37.44,1677,1.57,1285,1.2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,107271,Democrat,59.8
Ohio,Tuscarawas__OH,21498,49.93,20454,47.5,640,1.48,465,1.08,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,43057,Democrat,49.93
Ohio,Union__OH,8761,35.07,15744,63.02,306,1.22,173,0.69,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,24984,Republican,63.02
Ohio,Van_Wert__OH,5178,35.22,9168,62.36,216,1.47,139,0.95,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,14701,Republican,62.36
Ohio,Vinton__OH,2463,43.62,3021,53.51,68,1.2,94,1.66,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5646,Republican,53.51
Ohio,Warren__OH,33398,31.38,71691,67.36,849,0.8,488,0.46,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,106426,Republican,67.36
Ohio,Washington__OH,12368,41.32,17019,56.86,260,0.86,285,0.95,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,29932,Republican,56.86
Ohio,Wayne__OH,21712,41.53,29342,56.13,789,1.51,433,0.83,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,52276,Republican,56.13
Ohio,Williams__OH,8174,44.43,9879,53.7,190,1.03,153,0.83,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,18396,Republican,53.7
Ohio,Wood__OH,34285,52.61,29648,45.5,718,1.1,513,0.79,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,65164,Democrat,52.61
Ohio,Wyandot__OH,4461,40.55,6270,56.99,137,1.24,134,1.22,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,11002,Republican,56.99
Oklahoma,Adair__OK,2052,30.67,4638,69.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,6690,Republican,69.33
Oklahoma,Alfalfa__OK,411,16.89,2023,83.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2434,Republican,83.11
Oklahoma,Atoka__OK,1370,28.07,3511,71.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4881,Republican,71.93
Oklahoma,Beaver__OK,265,10.75,2199,89.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2464,Republican,89.25
Oklahoma,Beckham__OK,1625,21.97,5772,78.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,7397,Republican,78.03
Oklahoma,Blaine__OK,1011,24.59,3101,75.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4112,Republican,75.41
Oklahoma,Bryan__OK,4426,32.23,9307,67.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,13733,Republican,67.77
Oklahoma,Caddo__OK,3404,34.67,6413,65.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,9817,Republican,65.33
Oklahoma,Canadian__OK,11426,23.88,36428,76.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,47854,Republican,76.12
Oklahoma,Carter__OK,5603,29.73,13241,70.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,18844,Republican,70.27
Oklahoma,Cherokee__OK,7194,43.92,9186,56.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,16380,Republican,56.08
Oklahoma,Choctaw__OK,1860,33.27,3730,66.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5590,Republican,66.73
Oklahoma,Cimarron__OK,152,11.96,1119,88.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1271,Republican,88.04
Oklahoma,Cleveland__OK,39681,38,64749,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,104430,Republican,62
Oklahoma,Coal__OK,600,26.41,1672,73.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2272,Republican,73.59
Oklahoma,Comanche__OK,14120,41.23,20127,58.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,34247,Republican,58.77
Oklahoma,Cotton__OK,690,27.79,1793,72.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2483,Republican,72.21
Oklahoma,Craig__OK,2073,34.95,3858,65.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5931,Republican,65.05
Oklahoma,Creek__OK,8318,29.18,20187,70.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,28505,Republican,70.82
Oklahoma,Custer__OK,2660,25.33,7842,74.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,10502,Republican,74.67
Oklahoma,Delaware__OK,5085,33.1,10277,66.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,15362,Republican,66.9
Oklahoma,Dewey__OK,346,15.71,1857,84.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2203,Republican,84.29
Oklahoma,Ellis__OK,282,14.77,1627,85.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1909,Republican,85.23
Oklahoma,Garfield__OK,5545,24.52,17067,75.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,22612,Republican,75.48
Oklahoma,Garvin__OK,3028,28.2,7710,71.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,10738,Republican,71.8
Oklahoma,Grady__OK,5520,26.65,15195,73.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,20715,Republican,73.35
Oklahoma,Grant__OK,514,21.87,1836,78.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2350,Republican,78.13
Oklahoma,Greer__OK,566,26.77,1548,73.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2114,Republican,73.23
Oklahoma,Harmon__OK,333,30.55,757,69.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1090,Republican,69.45
Oklahoma,Harper__OK,221,14.14,1342,85.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1563,Republican,85.86
Oklahoma,Haskell__OK,1474,31.49,3207,68.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4681,Republican,68.51
Oklahoma,Hughes__OK,1709,35.29,3134,64.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4843,Republican,64.71
Oklahoma,Jackson__OK,2264,25.2,6719,74.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,8983,Republican,74.8
Oklahoma,Jefferson__OK,805,32.76,1652,67.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2457,Republican,67.24
Oklahoma,Johnston__OK,1249,31.56,2708,68.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3957,Republican,68.44
Oklahoma,Kay__OK,5463,29.22,13230,70.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,18693,Republican,70.78
Oklahoma,Kingfisher__OK,1009,15.81,5372,84.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,6381,Republican,84.19
Oklahoma,Kiowa__OK,1226,32.58,2537,67.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3763,Republican,67.42
Oklahoma,Latimer__OK,1313,31.46,2860,68.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4173,Republican,68.54
Oklahoma,Le_Flore__OK,5136,30.68,11605,69.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,16741,Republican,69.32
Oklahoma,Lincoln__OK,3504,25.08,10470,74.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,13974,Republican,74.92
Oklahoma,Logan__OK,5717,31.29,12556,68.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,18273,Republican,68.71
Oklahoma,Love__OK,1257,32.68,2589,67.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3846,Republican,67.32
Oklahoma,Major__OK,515,14.84,2956,85.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3471,Republican,85.16
Oklahoma,Marshall__OK,1643,30.58,3730,69.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5373,Republican,69.42
Oklahoma,Mayes__OK,5749,35.97,10234,64.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,15983,Republican,64.03
Oklahoma,McClain__OK,3551,24.08,11193,75.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,14744,Republican,75.92
Oklahoma,McCurtain__OK,2794,26.51,7745,73.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,10539,Republican,73.49
Oklahoma,McIntosh__OK,3320,40.37,4903,59.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,8223,Republican,59.63
Oklahoma,Murray__OK,1592,29.82,3746,70.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5338,Republican,70.18
Oklahoma,Muskogee__OK,11294,42.49,15289,57.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,26583,Republican,57.51
Oklahoma,Noble__OK,1174,23.22,3881,76.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5055,Republican,76.78
Oklahoma,Nowata__OK,1411,31.76,3031,68.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4442,Republican,68.24
Oklahoma,Okfuskee__OK,1480,35.9,2643,64.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4123,Republican,64.1
Oklahoma,Oklahoma__OK,116182,41.59,163172,58.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,279354,Republican,58.41
Oklahoma,Okmulgee__OK,6191,41.5,8727,58.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,14918,Republican,58.5
Oklahoma,Osage__OK,7498,38.14,12160,61.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,19658,Republican,61.86
Oklahoma,Ottawa__OK,4268,38.2,6905,61.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,11173,Republican,61.8
Oklahoma,Pawnee__OK,2063,31.28,4533,68.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,6596,Republican,68.72
Oklahoma,Payne__OK,10601,36.51,18435,63.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,29036,Republican,63.49
Oklahoma,Pittsburg__OK,5457,31.71,11752,68.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,17209,Republican,68.29
Oklahoma,Pontotoc__OK,4512,31.64,9750,68.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,14262,Republican,68.36
Oklahoma,Pottawatomie__OK,7910,30.82,17753,69.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,25663,Republican,69.18
Oklahoma,Pushmataha__OK,1265,28.28,3208,71.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4473,Republican,71.72
Oklahoma,Roger_Mills__OK,287,16.04,1502,83.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1789,Republican,83.96
Oklahoma,Rogers__OK,10772,27.97,27743,72.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,38515,Republican,72.03
Oklahoma,Seminole__OK,2977,34.71,5600,65.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,8577,Republican,65.29
Oklahoma,Sequoyah__OK,4454,32,9466,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,13920,Republican,68
Oklahoma,Stephens__OK,4538,23.97,14394,76.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,18932,Republican,76.03
Oklahoma,Texas__OK,923,14.75,5336,85.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,6259,Republican,85.25
Oklahoma,Tillman__OK,1042,32.19,2195,67.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3237,Republican,67.81
Oklahoma,Tulsa__OK,96133,37.77,158363,62.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,254496,Republican,62.23
Oklahoma,Wagoner__OK,8810,29.12,21441,70.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,30251,Republican,70.88
Oklahoma,Washington__OK,6308,27.71,16457,72.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,22765,Republican,72.29
Oklahoma,Washita__OK,1052,22.03,3724,77.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4776,Republican,77.97
Oklahoma,Woods__OK,873,22.29,3043,77.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3916,Republican,77.71
Oklahoma,Woodward__OK,1350,17.41,6404,82.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,7754,Republican,82.59
Oregon,Baker__OR,2805,31.96,5650,64.37,0,0,0,0,0,0,0,0,0,0,51,0.58,0,0,55,0.63,106,1.21,23,0.26,87,0.99,,,,,,,,,,,8777,Republican,64.37
Oregon,Benton__OR,29901,64.33,15264,32.84,0,0,0,0,0,0,0,0,0,0,214,0.46,0,0,169,0.36,427,0.92,169,0.36,334,0.72,,,,,,,,,,,46478,Democrat,64.33
Oregon,Clackamas__OR,103476,53.93,83595,43.57,0,0,0,0,0,0,0,0,0,0,717,0.37,0,0,692,0.36,1750,0.91,284,0.15,1364,0.71,,,,,,,,,,,191878,Democrat,53.93
