State,County__State_Code,Democrat_Votes,Democrat_Pct,Republican_Votes,Republican_Pct,Ron Paul [ 14 ] Libertarian_Votes,Ron Paul [ 14 ] Libertarian_Pct,Leonora Fulani [ 14 ] Independent_Votes,Leonora Fulani [ 14 ] Independent_Pct,Various candidates [ 14 ] Other parties_Votes,Various candidates [ 14 ] Other parties_Pct,Ron Paul Libertarian_Votes,Ron Paul Libertarian_Pct,Lenora Fulani New Alliance_Votes,Lenora Fulani New Alliance_Pct,Various candidates Other parties_Votes,Various candidates Other parties_Pct,Various candidates [ 4 ] Other parties_Votes,Various candidates [ 4 ] Other parties_Pct,Ron Paul [ 18 ] Libertarian_Votes,Ron Paul [ 18 ] Libertarian_Pct,Leonora Fulani [ 18 ] New Alliance_Votes,Leonora Fulani [ 18 ] New Alliance_Pct,Ronald Paul Libertarian_Votes,Ronald Paul Libertarian_Pct,Leonora Fulani Independent_Votes,Leonora Fulani Independent_Pct,Leonora Fulani Illinois Solidarity_Votes,Leonora Fulani Illinois Solidarity_Pct,Edward Winn Socialist_Votes,Edward Winn Socialist_Pct,Lyndon LaRouche Independent_Votes,Lyndon LaRouche Independent_Pct,Ron Paul Independent_Votes,Ron Paul Independent_Pct,David Duke [ 4 ] Populist_Votes,David Duke [ 4 ] Populist_Pct,Ron Paul [ 4 ] Libertarian_Votes,Ron Paul [ 4 ] Libertarian_Pct,Leonora Fulani [ 4 ] New Alliance_Votes,Leonora Fulani [ 4 ] New Alliance_Pct,David Duke Independent Populist_Votes,David Duke Independent Populist_Pct,Ron Paul [ 3 ] Libertarian_Votes,Ron Paul [ 3 ] Libertarian_Pct,Various candidates [ 3 ] Other parties_Votes,Various candidates [ 3 ] Other parties_Pct,David Duke Independent_Votes,David Duke Independent_Pct,Leonora Fulani New Alliance_Votes,Leonora Fulani New Alliance_Pct,None of These Candidates_Votes,None of These Candidates_Pct,Lenora Fulani [ 3 ] New Alliance_Votes,Lenora Fulani [ 3 ] New Alliance_Pct,Ron Paul Write-in_Votes,Ron Paul Write-in_Pct,Lyndon LaRouche National Economic Recovery_Votes,Lyndon LaRouche National Economic Recovery_Pct,James Warren Socialist Workers_Votes,James Warren Socialist Workers_Pct,Ron Paul [ 2 ] Libertarian_Votes,Ron Paul [ 2 ] Libertarian_Pct,Lenora Fulani [ 2 ] New Alliance_Votes,Lenora Fulani [ 2 ] New Alliance_Pct,Lenora Branch Fulani [ 4 ] Independent_Votes,Lenora Branch Fulani [ 4 ] Independent_Pct,Leonora Fulani United Citizens_Votes,Leonora Fulani United Citizens_Pct,Lenora Fulani New Alliance Party_Votes,Lenora Fulani New Alliance Party_Pct,James Warren Socialist Workers Party_Votes,James Warren Socialist Workers Party_Pct,Delmar Dennis American_Votes,Delmar Dennis American_Pct,Various candidates [ 4 ] Write-ins_Votes,Various candidates [ 4 ] Write-ins_Pct,Lenora Fulani [ 16 ] Independent_Votes,Lenora Fulani [ 16 ] Independent_Pct,Ron Paul [ 16 ] Libertarian_Votes,Ron Paul [ 16 ] Libertarian_Pct,Total_Votes,Winner,Winner_Pct
North Carolina,Swain__NC,1821,50.23,1795,49.52,0,0,0,0,0,0,0,0,9,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,3625,Democrat,50.23
North Carolina,Transylvania__NC,4280,37.78,7009,61.86,0,0,0,0,0,0,0,0,19,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.19,,,,,,,,,,,,,,,,,,,,,,,,,11330,Republican,61.86
North Carolina,Tyrrell__NC,785,55.09,637,44.7,0,0,0,0,0,0,0,0,3,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1425,Democrat,55.09
North Carolina,Union__NC,8820,34.06,17015,65.71,0,0,0,0,0,0,0,0,46,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.06,,,,,,,,,,,,,,,,,,,,,,,,,25896,Republican,65.71
North Carolina,Vance__NC,5631,49.94,5625,49.88,0,0,0,0,0,0,0,0,18,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.02,,,,,,,,,,,,,,,,,,,,,,,,,11276,Democrat,49.94
North Carolina,Wake__NC,61352,42.75,81613,56.87,0,0,0,0,0,0,0,0,482,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.04,,,,,,,,,,,,,,,,,,,,,,,,,143504,Republican,56.87
North Carolina,Warren__NC,4249,66.09,2163,33.64,0,0,0,0,0,0,0,0,17,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,6429,Democrat,66.09
North Carolina,Washington__NC,2806,56.08,2186,43.69,0,0,0,0,0,0,0,0,11,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.02,,,,,,,,,,,,,,,,,,,,,,,,,5004,Democrat,56.08
North Carolina,Watauga__NC,6048,40.91,8662,58.59,0,0,0,0,0,0,0,0,57,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.12,,,,,,,,,,,,,,,,,,,,,,,,,14785,Republican,58.59
North Carolina,Wayne__NC,9135,37.33,15292,62.48,0,0,0,0,0,0,0,0,47,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,24474,Republican,62.48
North Carolina,Wilkes__NC,7230,32.11,15231,67.65,0,0,0,0,0,0,0,0,53,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,22514,Republican,67.65
North Carolina,Wilson__NC,8214,42.65,10997,57.11,0,0,0,0,0,0,0,0,40,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.03,,,,,,,,,,,,,,,,,,,,,,,,,19257,Republican,57.11
North Carolina,Yadkin__NC,3195,28.69,7918,71.1,0,0,0,0,0,0,0,0,24,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,11137,Republican,71.1
North Carolina,Yancey__NC,3803,47.54,4160,52,0,0,0,0,0,0,0,0,37,0.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,8000,Republican,52
North Dakota,Adams__ND,708,40.76,1018,58.61,0,0,0,0,0,0,1,0.06,4,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.23,2,0.12,,,,,,,,,,,,,,,,,,,,,1737,Republican,58.61
North Dakota,Barnes__ND,2858,43.66,3631,55.47,0,0,0,0,0,0,24,0.37,8,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.26,8,0.12,,,,,,,,,,,,,,,,,,,,,6546,Republican,55.47
North Dakota,Benson__ND,1691,55.79,1316,43.42,0,0,0,0,0,0,5,0.16,6,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.43,0,0,,,,,,,,,,,,,,,,,,,,,3031,Democrat,55.79
North Dakota,Billings__ND,211,32.02,437,66.31,0,0,0,0,0,0,11,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,659,Republican,66.31
North Dakota,Bottineau__ND,1684,39.61,2530,59.52,0,0,0,0,0,0,17,0.4,3,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.4,0,0,,,,,,,,,,,,,,,,,,,,,4251,Republican,59.52
North Dakota,Bowman__ND,737,39.48,1111,59.51,0,0,0,0,0,0,8,0.43,3,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.37,1,0.05,,,,,,,,,,,,,,,,,,,,,1867,Republican,59.51
North Dakota,Burke__ND,693,41.01,971,57.46,0,0,0,0,0,0,11,0.65,2,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.65,2,0.12,,,,,,,,,,,,,,,,,,,,,1690,Republican,57.46
North Dakota,Burleigh__ND,10760,37,18000,61.89,0,0,0,0,0,0,132,0.45,53,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0.35,38,0.13,,,,,,,,,,,,,,,,,,,,,29084,Republican,61.89
North Dakota,Cass__ND,22107,44.99,26699,54.34,0,0,0,0,0,0,181,0.37,36,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0.15,39,0.08,,,,,,,,,,,,,,,,,,,,,49137,Republican,54.34
North Dakota,Cavalier__ND,1333,38.56,2096,60.63,0,0,0,0,0,0,8,0.23,6,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.26,5,0.14,,,,,,,,,,,,,,,,,,,,,3457,Republican,60.63
North Dakota,Dickey__ND,1249,37.44,2064,61.87,0,0,0,0,0,0,14,0.42,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.18,2,0.06,,,,,,,,,,,,,,,,,,,,,3336,Republican,61.87
North Dakota,Divide__ND,875,49.49,869,49.15,0,0,0,0,0,0,5,0.28,4,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.85,0,0,,,,,,,,,,,,,,,,,,,,,1768,Democrat,49.49
North Dakota,Dunn__ND,892,40.96,1263,57.99,0,0,0,0,0,0,5,0.23,5,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.46,3,0.14,,,,,,,,,,,,,,,,,,,,,2178,Republican,57.99
North Dakota,Eddy__ND,748,45.11,891,53.74,0,0,0,0,0,0,8,0.48,3,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.18,5,0.3,,,,,,,,,,,,,,,,,,,,,1658,Republican,53.74
North Dakota,Emmons__ND,925,35.63,1634,62.94,0,0,0,0,0,0,10,0.39,8,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.62,3,0.12,,,,,,,,,,,,,,,,,,,,,2596,Republican,62.94
North Dakota,Foster__ND,837,40.43,1218,58.84,0,0,0,0,0,0,5,0.24,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.34,2,0.1,,,,,,,,,,,,,,,,,,,,,2070,Republican,58.84
North Dakota,Golden_Valley__ND,388,32.8,781,66.02,0,0,0,0,0,0,6,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.68,0,0,,,,,,,,,,,,,,,,,,,,,1183,Republican,66.02
North Dakota,Grand_Forks__ND,12494,45.38,14801,53.76,0,0,0,0,0,0,133,0.48,26,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.16,32,0.12,,,,,,,,,,,,,,,,,,,,,27531,Republican,53.76
North Dakota,Grant__ND,654,32.01,1351,66.13,0,0,0,0,0,0,16,0.78,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.73,6,0.29,,,,,,,,,,,,,,,,,,,,,2043,Republican,66.13
North Dakota,Griggs__ND,846,44.88,1020,54.11,0,0,0,0,0,0,13,0.69,2,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.16,1,0.05,,,,,,,,,,,,,,,,,,,,,1885,Republican,54.11
North Dakota,Hettinger__ND,698,33.06,1395,66.08,0,0,0,0,0,0,5,0.24,4,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.38,1,0.05,,,,,,,,,,,,,,,,,,,,,2111,Republican,66.08
North Dakota,Kidder__ND,678,38.5,1039,59,0,0,0,0,0,0,23,1.31,4,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.74,4,0.23,,,,,,,,,,,,,,,,,,,,,1761,Republican,59
North Dakota,LaMoure__ND,1223,42.16,1642,56.6,0,0,0,0,0,0,10,0.34,8,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.34,8,0.28,,,,,,,,,,,,,,,,,,,,,2901,Republican,56.6
North Dakota,Logan__ND,540,32.32,1111,66.49,0,0,0,0,0,0,11,0.66,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.24,4,0.24,,,,,,,,,,,,,,,,,,,,,1671,Republican,66.49
North Dakota,McHenry__ND,1665,46.47,1888,52.69,0,0,0,0,0,0,14,0.39,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.25,5,0.14,,,,,,,,,,,,,,,,,,,,,3583,Republican,52.69
North Dakota,McIntosh__ND,598,25.48,1726,73.54,0,0,0,0,0,0,9,0.38,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0.47,2,0.09,,,,,,,,,,,,,,,,,,,,,2347,Republican,73.54
North Dakota,McKenzie__ND,1273,39.13,1949,59.91,0,0,0,0,0,0,14,0.43,1,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.37,4,0.12,,,,,,,,,,,,,,,,,,,,,3253,Republican,59.91
North Dakota,McLean__ND,2428,45,2906,53.85,0,0,0,0,0,0,30,0.56,5,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.39,6,0.11,,,,,,,,,,,,,,,,,,,,,5396,Republican,53.85
North Dakota,Mercer__ND,1843,37.6,3013,61.46,0,0,0,0,0,0,22,0.45,4,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.35,3,0.06,,,,,,,,,,,,,,,,,,,,,4902,Republican,61.46
North Dakota,Morton__ND,4708,45.07,5588,53.49,0,0,0,0,0,0,68,0.65,17,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.48,16,0.15,,,,,,,,,,,,,,,,,,,,,10447,Republican,53.49
North Dakota,Mountrail__ND,1977,57.17,1443,41.73,0,0,0,0,0,0,17,0.49,5,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.35,4,0.12,,,,,,,,,,,,,,,,,,,,,3458,Democrat,57.17
North Dakota,Nelson__ND,1151,51.32,1078,48.06,0,0,0,0,0,0,5,0.22,2,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.13,4,0.18,,,,,,,,,,,,,,,,,,,,,2243,Democrat,51.32
North Dakota,Oliver__ND,526,42.52,696,56.27,0,0,0,0,0,0,4,0.32,2,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.65,1,0.08,,,,,,,,,,,,,,,,,,,,,1237,Republican,56.27
North Dakota,Pembina__ND,1616,38.95,2471,59.56,0,0,0,0,0,0,40,0.96,6,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.31,3,0.07,,,,,,,,,,,,,,,,,,,,,4149,Republican,59.56
North Dakota,Pierce__ND,1008,40.69,1422,57.41,0,0,0,0,0,0,22,0.89,3,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.65,6,0.24,,,,,,,,,,,,,,,,,,,,,2477,Republican,57.41
North Dakota,Ramsey__ND,2665,45.63,3103,53.12,0,0,0,0,0,0,22,0.38,12,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.53,8,0.14,,,,,,,,,,,,,,,,,,,,,5841,Republican,53.12
North Dakota,Ransom__ND,1459,51.05,1362,47.66,0,0,0,0,0,0,13,0.45,10,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.31,5,0.17,,,,,,,,,,,,,,,,,,,,,2858,Democrat,51.05
North Dakota,Renville__ND,837,47.83,893,51.03,0,0,0,0,0,0,5,0.29,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.46,6,0.34,,,,,,,,,,,,,,,,,,,,,1750,Republican,51.03
North Dakota,Richland__ND,3523,42.58,4670,56.44,0,0,0,0,0,0,31,0.37,10,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.31,14,0.17,,,,,,,,,,,,,,,,,,,,,8274,Republican,56.44
North Dakota,Rolette__ND,2426,67.28,1126,31.23,0,0,0,0,0,0,22,0.61,7,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.5,7,0.19,,,,,,,,,,,,,,,,,,,,,3606,Democrat,67.28
North Dakota,Sargent__ND,1306,53.61,1119,45.94,0,0,0,0,0,0,4,0.16,1,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.21,1,0.04,,,,,,,,,,,,,,,,,,,,,2436,Democrat,53.61
North Dakota,Sheridan__ND,428,32.47,885,67.15,0,0,0,0,0,0,1,0.08,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.23,0,0,,,,,,,,,,,,,,,,,,,,,1318,Republican,67.15
North Dakota,Sioux__ND,701,67.27,325,31.19,0,0,0,0,0,0,7,0.67,3,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.48,1,0.1,,,,,,,,,,,,,,,,,,,,,1042,Democrat,67.27
North Dakota,Slope__ND,202,38.11,315,59.43,0,0,0,0,0,0,7,1.32,2,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.57,1,0.19,,,,,,,,,,,,,,,,,,,,,530,Republican,59.43
North Dakota,Stark__ND,3678,36.77,6137,61.35,0,0,0,0,0,0,59,0.59,47,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0.65,17,0.17,,,,,,,,,,,,,,,,,,,,,10003,Republican,61.35
North Dakota,Steele__ND,895,56.11,690,43.26,0,0,0,0,0,0,5,0.31,1,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.19,1,0.06,,,,,,,,,,,,,,,,,,,,,1595,Democrat,56.11
North Dakota,Stutsman__ND,4214,43.58,5375,55.59,0,0,0,0,0,0,29,0.3,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.17,16,0.17,,,,,,,,,,,,,,,,,,,,,9669,Republican,55.59
North Dakota,Towner__ND,970,50.16,946,48.91,0,0,0,0,0,0,7,0.36,5,0.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.1,4,0.21,,,,,,,,,,,,,,,,,,,,,1934,Democrat,50.16
North Dakota,Traill__ND,1940,42.55,2562,56.2,0,0,0,0,0,0,26,0.57,5,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0.39,8,0.18,,,,,,,,,,,,,,,,,,,,,4559,Republican,56.2
North Dakota,Walsh__ND,2646,44.35,3250,54.48,0,0,0,0,0,0,42,0.7,9,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0.23,5,0.08,,,,,,,,,,,,,,,,,,,,,5966,Republican,54.48
North Dakota,Ward__ND,9906,42.65,13179,56.74,0,0,0,0,0,0,71,0.31,11,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.2,15,0.06,,,,,,,,,,,,,,,,,,,,,23228,Republican,56.74
North Dakota,Wells__ND,1317,40.64,1901,58.65,0,0,0,0,0,0,8,0.25,2,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.28,4,0.12,,,,,,,,,,,,,,,,,,,,,3241,Republican,58.65
North Dakota,Williams__ND,4004,40.99,5653,57.87,0,0,0,0,0,0,49,0.5,14,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.36,13,0.13,,,,,,,,,,,,,,,,,,,,,9768,Republican,57.87
Ohio,Adams__OH,3740,38.38,5916,60.71,0,0,0,0,0,0,0,0,0,0,88,0.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,9744,Republican,60.71
Ohio,Allen__OH,13727,30.52,31021,68.97,0,0,0,0,0,0,0,0,0,0,227,0.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,44975,Republican,68.97
Ohio,Ashland__OH,6072,32.06,12726,67.19,0,0,0,0,0,0,0,0,0,0,141,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,18939,Republican,67.19
